deal_id,issue_date,issuer_name,issue_type,transaction_status,nation,filing_date,offer_price,stock_1d,stock_1w,stock_1m,ipo_proceeds,market_value_before,market_value_after,exchange,security_type,technique,spread,sub_region,region,economic_sector,business_sector,bookrunner,target_market
1.54E+11,2/8/2022,Counter Press Acquisition Corp,IPO,Live,United States,12/20/2021,10,10.03,10.05,10.17,86.25,21.95,75,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,BTIG LLC|Earlybirdcapital Inc,United States Of America (North America)
1.54E+11,2/7/2022,Aurora Technology Acquisition Corp,IPO,Live,United States,2/7/2022,10,10.03,10,10.07643282,202,57.5,259.5,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Maxim Group LLC|Ladenburg Thalmann & Co,United States Of America (North America)
1.54E+11,2/4/2022,Nuvectis Pharma Inc,IPO,Live,United States,11/30/2021,5,7.95,6.94,7.53,18.4,47.59,65.99,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,HC Wainwright & Co Inc,United States Of America (North America)
1.54E+11,2/3/2022,Arcellx Inc,IPO,Live,United States,1/31/2022,15,17.84,17,18,142.31,2088.28,2230.59,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,BofA Securities Inc|SVB Leerink LLC|Barclays Capital Inc|William Blair & Co,United States Of America (North America)
1.54E+11,2/3/2022,Silver Spike Investment Corp,IPO,Live,United States,2/1/2022,14,14,14.21,14.05,87,NA,NA,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,6,North America,Americas,Financials,Collective Investments,Stifel Nicolaus & Co Inc|Piper Sandler & Co|Cantor Fitzgerald & Co|Canaccord Genuity LLC,United States Of America (North America)
1.54E+11,2/3/2022,Kimbell Tiger Acquisition Corp,IPO,Live,United States,1/28/2022,10,10.07,10.08,10.06,230,57.53,287.53,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,UBS Securities LLC,United States Of America (North America)
1.54E+11,2/2/2022,Murphy Canyon Acquisition Corp,IPO,Live,United States,2/2/2022,10,10.05,10.03,10.05,132.25,33.06,165.31,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Alliance Global Partners|Benchmark Co LLC,United States Of America (North America)
1.54E+11,1/31/2022,Blue World Acquisition Corp,IPO,Live,United States,1/31/2022,10,10.03,10,10.02,92,23,115,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Maxim Group LLC,United States Of America (North America)
1.54E+11,1/31/2022,Alset Capital Acquisition Corp,IPO,Live,United States,1/31/2022,10,9.96,9.98,9.97,86.25,18.75,105,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,"EF Hutton|Tiger Brokers|US Tiger Securities Inc|Joseph Gunnar & Co., LLC",United States Of America (North America)
1.54E+11,1/26/2022,PIMCO Access Income Fund,IPO,Live,United States,1/26/2022,20,20.00012599,20.15454547,20,866,2,868,New York Stock Exchange,Common Stock,Negotiated Sale|Firm Commitment,2.6,North America,Americas,Financials,Collective Investments,"BofA Securities Inc|Morgan Stanley & Co LLC|UBS Securities LLC|Wells Fargo Securities LLC|RBC Capital Markets LLC|Stifel Nicolaus & Co Inc|B Riley Securities Inc|Brookline Capital Markets|Drexel Hamilton LLC|GMS Group|Hilltop Securities Inc|InspereX LLC|Janney Montgomery Scott LLC|Pershing LLC|Wedbush Securities, Inc.|Oppenheimer & Co Inc|Rockefeller Capital Management|Aegis Capital Corp.|Laidlaw Global Securities, Inc.|Alexander Capital LP|Alliance Global Partners|American Veterans Group PBC|Amerivet Securities Inc|DA Davidson & Co Inc|Hennion & Walsh, Inc|Huntleigh Securities Corporation|Ladenburg Thalmann & Co|Maxim Group LLC|Newbridge Securities|Northland Securities Inc|Synovus Securities Inc|WestPark Capital Inc",United States Of America (North America)
1.54E+11,1/24/2022,Latamgrowth Spac,IPO,Live,United States,1/24/2022,10,9.99,10,9.96,130,37.38,167.38,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,BofA Securities Inc|Banco BTG Pactual SA,United States Of America (North America)
1.54E+11,1/24/2022,Fgi Industries Ltd,IPO,Live,United States,1/3/2022,6,3.75,4.8,3.17,15,42,57,Nasdaq,Ordinary Shares,Negotiated Sale|Firm Commitment,7,North America,Americas,Consumer Cyclicals,Retailers,Benchmark Co LLC|Northland Securities Inc,United States Of America (North America)
1.54E+11,1/24/2022,Keyarch Acquisition Corp,IPO,Live,United States,12/3/2021,10,9.97,10,9.96,115,30.75,145.75,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Earlybirdcapital Inc|Haitong International Securities Co Ltd|Revere Securities Corp,United States Of America (North America)
1.54E+11,1/20/2022,HCM Acquisition Corp,IPO,Live,United States,1/13/2022,10,10,10,9.98,287.5,100.63,388.13,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co,United States Of America (North America)
1.54E+11,1/20/2022,Heartland Media Acquisition Corp,IPO,Live,United States,1/18/2022,10,10,10.02,10,192.47,57.5,249.97,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,BofA Securities Inc|Moelis & Co,United States Of America (North America)
1.54E+11,1/20/2022,Knightswan Acquisition Corp,IPO,Live,United States,12/22/2021,10,9.98,9.96,9.99,230,57.5,287.5,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,RBC Capital Markets LLC,United States Of America (North America)
1.54E+11,1/19/2022,Banyan Acquisition Corp,IPO,Live,United States,12/29/2021,10,9.99,9.98,9.98,241.5,69,310.5,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,BTIG LLC|I-Bankers Securities Inc,United States Of America (North America)
1.54E+11,1/18/2022,AIB Acquisition Corp,IPO,Live,United States,1/5/2022,10,9.95,9.93,9.990200921,86.25,21.56,107.81,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Maxim Group LLC,United States Of America (North America)
1.54E+11,1/13/2022,Papaya Growth Opportunity Corp I,IPO,Live,United States,12/16/2021,10,10.01,10.02,10.07643282,287.5,75.29,362.79,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co,United States Of America (North America)
1.54E+11,1/13/2022,Atlantic Coastal Acquisition Corp II,IPO,Live,United States,12/20/2021,10,10.01,10,9.98,300,71.88,371.88,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co|Academy Securities Inc|Siebert Williams Shank & Co,United States Of America (North America)
1.54E+11,1/12/2022,Andretti Acquisition Corp,IPO,Live,United States,11/23/2021,10,10.03,10,9.95,230,71.88,301.88,New York Stock Exchange,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,RBC Capital Markets LLC,United States Of America (North America)
1.54E+11,1/12/2022,Tpg Partners LLC,IPO,Live,United States,1/4/2022,29.5,32.79,33.81,31.5,1100.06,9054.96,9990.12,Nasdaq,Class A Common Shares,Firm Commitment|Negotiated Sale,5,North America,Americas,Financials,Banking & Investment Services,JP Morgan Securities LLC|Goldman Sachs & Co|Morgan Stanley & Co LLC|BofA Securities Inc|Citigroup Global Markets Inc|Deutsche Bank Securities Inc|Evercore Group|UBS Securities LLC|Wells Fargo Securities LLC|BMO Capital Markets|Barclays Capital Inc|Mizuho Securities USA LLC|Keefe Bruyette & Woods Inc|MUFG Securities Americas Inc|SMBC Nikko Securities America Inc|Amerivet Securities Inc|Blaylock Van LLC|CL King & Associates Inc|Drexel Hamilton LLC|R Seelaus & Company Inc|Samuel A. Ramirez & Co.|Siebert Williams Shank & Co,United States Of America (North America)
1.54E+11,1/11/2022,10X Capital Venture Acquisition Corp III,IPO,Live,United States,12/16/2021,10,10.07,10.05,10.02,300,95.83,395.83,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co,United States Of America (North America)
1.54E+11,1/11/2022,Western Acquisition Ventures Corp,IPO,Live,United States,12/1/2021,10,10.03,10.02,10.07629283,115,28.75,143.75,Nasdaq,Units,Negotiated Sale|Firm Commitment,0.5,North America,Americas,Financials,Investment Holding Companies,Alliance Global Partners|Brookline Capital Markets,United States Of America (North America)
1.54E+11,1/11/2022,Gores Holdings IX Inc,IPO,Live,United States,1/11/2022,10,10,10.01,9.9,525,150.94,675.94,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Deutsche Bank Securities Inc|Goldman Sachs & Co,United States Of America (North America)
1.54E+11,1/11/2022,Industrial Tech Acquisitions II Inc,IPO,Live,United States,3/22/2021,10,10.04,10.01,9.98,172.5,43.13,215.63,Nasdaq,Units,Firm Commitment|Negotiated Sale,5.5,North America,Americas,Financials,Investment Holding Companies,Wells Fargo Securities LLC|Maxim Group LLC,United States Of America (North America)
1.54E+11,1/11/2022,Hillstream BioPharma Inc,IPO,Live,United States,9/27/2021,4,2.75,2.57,3.8,17.25,25.43,42.68,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,ThinkEquity Partners,United States Of America (North America)
1.54E+11,1/10/2022,Broad Capital Acquisition Corp,IPO,Live,United States,8/19/2021,10,10.01,10.01,9.96,101.59,28.75,130.34,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Chardan Capital Markets LLC|B Riley Securities Inc,United States Of America (North America)
1.54E+11,1/6/2022,Vigil Neuroscience Inc,IPO,Live,United States,1/6/2022,14,11.41,14,13.66,98,825.57,923.57,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Morgan Stanley & Co LLC|Jefferies LLC|Stifel Nicolaus & Co Inc|Guggenheim Securities LLC,United States Of America (North America)
1.54E+11,1/6/2022,Amylyx Pharmaceuticals Inc,IPO,Live,United States,1/3/2022,19,16.72,20.61,22.52,216.02,132.84,348.86,Nasdaq,Common Stock,Firm Commitment|Negotiated Sale,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Goldman Sachs & Co|SVB Leerink LLC|Evercore Group|HC Wainwright & Co Inc,United States Of America (North America)
1.54E+11,1/6/2022,CinCor Pharma Inc,IPO,Live,United States,1/3/2022,16,14.13,16.14,20.36,212.65,390.71,603.36,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Morgan Stanley & Co LLC|Jefferies LLC|Evercore Group|Oppenheimer & Co Inc,United States Of America (North America)
1.54E+11,1/6/2022,C5 Acquisition Corp,IPO,Live,United States,1/6/2022,10,10.06,10.05,10.18,287.5,71.88,359.38,New York Stock Exchange,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co|Moelis & Co,United States Of America (North America)
1.54E+11,1/5/2022,Screaming Eagle Acquisition Corp,IPO,Live,United States,12/15/2021,10,9.92,9.93,9.95,750,215.63,965.63,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,Goldman Sachs & Co|Citigroup Global Markets Inc,United States Of America (North America)
1.54E+11,1/4/2022,Cartica Acquisition Corp,IPO,Live,United States,12/20/2021,10,10.1,10.11,10.02,230,57.5,287.5,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,JP Morgan Securities LLC,United States Of America (North America)
1.54E+11,12/29/2021,Sirnaomics Ltd,IPO,Live,United States,12/20/2021,8.45,11.7,10.14,9.36,71.96,680.64,752.6,Hong Kong,Ordinary Or Common Shares,Firm Commitment|Offer for Subscription,3,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,China International Capital Corp HK Securities Ltd|Hongkong & Shanghai Banking Corp Ltd|Nomura International (Hong Kong) Ltd|China Merchants Securities (HK) Co Ltd|China PA Securities (Hong Kong) Co Ltd|Valuable Capital Ltd|Alpha Win Capital Ltd,Hong Kong (Asia)|Europe|United States Of America (North America)|Rest Of The World|Asia
1.54E+11,12/29/2021,Aetherium Acquisition Corp,IPO,Live,United States,12/9/2021,10,10,10.05,9.96,100,28.75,129.76,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,EF Hutton,United States Of America (North America)
1.54E+11,12/27/2021,Welsbach Technology Metals Acquisition Corp,IPO,Live,United States,12/2/2021,10,10.01,10,10.02,77.28,21.56,98.84,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Chardan Capital Markets LLC,United States Of America (North America)
1.54E+11,12/23/2021,Arogo Capital Acquisition Corp,IPO,Live,United States,10/25/2021,10,10.01,10.02,10,103.5,28.75,132.25,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,"EF Hutton|US Tiger Securities Inc|Tiger Brokers|Joseph Gunnar & Co., LLC",United States Of America (North America)
1.54E+11,12/21/2021,NEXGEL Inc,IPO,Live,United States,12/10/2021,5.5,5.5,5.5,5.5,14.22,16.39,30.6,Nasdaq,Units,Negotiated Sale|Firm Commitment,NA,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,Maxim Group LLC,United States Of America (North America)
1.54E+11,12/21/2021,Gardiner Healthcare Acquisitions Corp,IPO,Live,United States,10/21/2021,10,10.03,10.04,10.09,86.25,21.56,107.81,Nasdaq,Units,Firm Commitment|Negotiated Sale,2.5,North America,Americas,Financials,Investment Holding Companies,Chardan Capital Markets LLC,United States Of America (North America)
1.54E+11,12/20/2021,Northview Acquisition Corp,IPO,Live,United States,6/16/2021,10,10.02,10.02,10.1,189.75,47.44,210.38,Nasdaq,Units,Firm Commitment|Negotiated Sale,1.82,North America,Americas,Financials,Investment Holding Companies,I-Bankers Securities Inc|Dawson James Securities|Earlybirdcapital Inc,United States Of America (North America)
1.54E+11,12/20/2021,Larkspur Health Acquisition Corp,IPO,Live,United States,11/5/2021,10,9.99,10,9.96,75,21.56,96.56,Nasdaq,Units,Negotiated Sale|Firm Commitment,0.67,North America,Americas,Financials,Investment Holding Companies,Alliance Global Partners|Brookline Capital Markets,United States Of America (North America)
1.54E+11,12/20/2021,Sagaliam Acquisition Corp,IPO,Live,United States,5/25/2021,10,9.99,10,10.01,115,28.75,143.75,Nasdaq,Units,Firm Commitment|Negotiated Sale,2,North America,Americas,Financials,Investment Holding Companies,EF Hutton,United States Of America (North America)
1.54E+11,12/16/2021,Revelstone Capital Acquisition Corp,IPO,Live,United States,11/24/2021,10,9.9,9.963603421,9.97,150,43.13,193.13,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,BofA Securities Inc|Roth Capital Partners Inc,United States Of America (North America)
1.54E+11,12/15/2021,Ault Disruptive Technologies Corp,IPO,Live,United States,11/5/2021,10,10.01,10.04,10.08,115,28.75,143.75,American,Units,Negotiated Sale|Firm Commitment,NA,North America,Americas,Financials,Investment Holding Companies,Alliance Global Partners|Brookline Capital Markets,United States Of America (North America)
1.54E+11,12/15/2021,CF Acquisition Corp VII,IPO,Live,United States,11/12/2021,10,10,10.05,10.01,182.5,50.31,232.81,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Cantor Fitzgerald & Co,United States Of America (North America)
1.54E+11,12/15/2021,Immix Biopharma Inc,IPO,Live,United States,10/28/2021,5,4,2.95,5.83,21,16.88,37.88,Nasdaq,Common Stock,Negotiated Sale|Firm Commitment,7.5,North America,Americas,Healthcare,Pharmaceuticals & Medical Research,ThinkEquity Partners,United States Of America (North America)
1.54E+11,12/15/2021,FTAC Emerald Acquisition Corp,IPO,Live,United States,11/22/2021,10,9.999874012,10.07685278,10.07741272,248.69,87.63,336.33,Nasdaq,Units,Negotiated Sale|Firm Commitment,2,North America,Americas,Financials,Investment Holding Companies,Goldman Sachs & Co,United States Of America (North America)
1.54E+11,12/14/2021,Samsara Inc,IPO,Live,United States,12/6/2021,23,23.23,27,24.75,886.58,10703.16,11508.54,New York Stock Exchange,Class A Common Shares,Firm Commitment|Negotiated Sale,4.5,North America,Americas,Technology,Software & IT Services,Morgan Stanley & Co LLC|Goldman Sachs & Co|JP Morgan Securities LLC|Allen & Co Inc|RBC Capital Markets LLC|Wells Fargo Securities LLC|Evercore Group|William Blair & Co|Cowen & Co|Nomura Securities International Inc|WR Securities LLC|Academy Securities Inc|Loop Capital Markets|R Seelaus & Company Inc|Samuel A. Ramirez & Co.|Siebert Williams Shank & Co,United States Of America (North America)
